Museum.Name,Legal.Name,Museum.Type,State..Administrative.Location.,Region.Code..AAM.,Is.Museum,Tax.Year,Annual.Revenue
NAUVOO HISTORICAL SOCIETY,NAUVOO HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,AL,3,False,2013,0.0
NORTH ALABAMA RAILROAD MUSEUM,NORTH ALABAMA RAILROAD MUSEUM INC,HISTORY MUSEUM,AL,3,True,2013,76396.0
NORTH ALABAMA SCIENCE CENTER,NORTH ALABAMA SCIENCE CENTER INC,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,AL,3,True,2013,1406452.0
PEINHARDT LIVING HISTORY FARM FOUND ATION,PEINHARDT LIVING HISTORY FARM FOUND ATION INC,HISTORIC PRESERVATION,AL,3,False,2013,46229.0
PERRY COUNTY HISTORICAL AND PRESERVATION SOCIETY,PERRY COUNTY HISTORICAL AND PRESERVATION SOCIETY,HISTORIC PRESERVATION,AL,3,False,2013,0.0
PIONEER MUSEUM OF ALABAMA,PIONEER MUSEUM OF ALABAMA ASSN,HISTORY MUSEUM,AL,3,True,2013,98710.0
RANDOLPH COUNTY HISTORICAL SOCIETY,RANDOLPH COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,AL,4,False,2013,0.0
RED BAY MUSEUM,RED BAY MUSEUM,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,AL,3,True,2013,0.0
RUSSELL COUNTY HISTORICAL COMMISSION,RUSSELL COUNTY HISTORICAL COMMISSION,HISTORIC PRESERVATION,AL,3,False,2013,116075.0
SAFE HOUSE MUSEUM,SAFE HOUSE MUSEUM,HISTORIC PRESERVATION,AL,3,False,2013,0.0
SAMFORD ART GALLERY,SAMFORD UNIVERSITY,ART MUSEUM,AL,3,True,2013,416502122.0
SAVING OUR FLYING HERITAGE THROUGH A FLYING MUSEUM,SAVING OUR FLYING HERITAGE THROUGH A FLYING MUSEUM,HISTORY MUSEUM,AL,3,True,2013,0.0
SELMA DALLAS COUNTY HISTORIC PRESERVATION SOCIETY,SELMA DALLAS COUNTY HISTORIC PRESERVATION SOCIETY,HISTORIC PRESERVATION,AL,3,False,2013,34600.0
SHELBY COUNTY HISTORICAL SOCIETY,THE SHELBY COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,AL,3,False,2013,72416.0
SLOSS FURNACES,SLOSS FURNACES FOUNDATION INC,HISTORY MUSEUM,AL,3,True,2013,750212.0
SLOSS FURNACES NATIONAL HISTORIC LANDMARK,SLOSS FURNACES FOUNDATION INC,HISTORIC PRESERVATION,AL,3,False,2013,750212.0
SOUTH BALDWIN MUSEUM,SOUTH BALDWIN MUSEUM FOUNDATON INC,GENERAL MUSEUM,AL,3,True,2013,21283.0
SPRUCE PINE HISTORICAL SOCIETY,SPRUCE PINE HISTORICAL SOCIETY,HISTORIC PRESERVATION,AL,3,False,2013,31896.0
STATE OF ALABAMA ENGINEERING HALL OF FAME,THE STATE OF ALABAMA ENGINEERING HALL OF FAME,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,AL,3,True,2013,131481.0
STILLMAN ART GALLERY,STILLMAN COLLEGE,ART MUSEUM,AL,3,True,2013,24958925.0
STURDIVANT HALL,STURDIVANT MUSEUM ASSOCIATION OF SELMA INC,HISTORIC PRESERVATION,AL,3,False,2013,582312.0
STURDIVANT HALL MUSEUM,STURDIVANT MUSEUM ASSOCIATION OF SELMA INC,HISTORY MUSEUM,AL,3,True,2013,582312.0
TALLAPOOSSEE HISTORICAL SOCIETY,TALLAPOOSSEE HISTORICAL SOCIETY,HISTORIC PRESERVATION,AL,3,False,2013,0.0
THREE NOTCH MUSEUM,THE COVINGTON HISTORICAL SOCIETY INC,GENERAL MUSEUM,AL,3,True,2013,0.0
TONEY SCHOOL COMMUNITY MUSEUM,TONEY SCHOOL COMMUNITY MUSEUM INC,HISTORY MUSEUM,AL,3,True,2013,23566.0
TRAIL OF LEGENDS ASSOCIATION,TRAIL OF LEGENDS ASSOCIATION INC,HISTORY MUSEUM,AL,3,True,2013,0.0
TRIANA HISTORICAL SOCIETY,TRIANA HISTORICAL SOCIETY,HISTORIC PRESERVATION,AL,3,False,2013,0.0
TROY-PIKE CULTURAL ARTS CENTER,TROY-PIKE CULTURAL ARTS CENTER INC,ART MUSEUM,AL,3,True,2013,217954.0
TUSKEGEE AIRMEN NATIONAL HISTORIC SITE,FRIENDS OF TUSKEGEE AIRMEN NATIONAL HISTORIC SITE INC,HISTORIC PRESERVATION,AL,3,False,2013,9788.0
TUSKEGEE HUMAN & CIVIL RIGHTS,TUSKEGEE HUMAN AND CIVIL RIGHTS MULTICULTURAL CENTER,GENERAL MUSEUM,AL,3,True,2013,189558.0
U.S. SPACE & ROCKET CENTER,U.S. SPACE & ROCKET CENTER FOUNDATION,GENERAL MUSEUM,AL,3,True,2013,2022595.0
UNION PRESERVATION SOCIETY,UNION PRESERVATION SOCIETY INC,HISTORIC PRESERVATION,AL,3,False,2013,0.0
VESTAVIA HILLS HISTORICAL SOCIETY,VESTAVIA HILLS HISTORICAL SOCIETY,HISTORIC PRESERVATION,AL,3,False,2013,0.0
VREDENBURGH HISTORICAL SOCIETY,VREDENBURGH HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,AL,3,False,2013,0.0
WALNUT GALLERY,WALNUT GALLERY INC,ART MUSEUM,AL,3,True,2013,0.0
WASHINGTON COUNTY HISTORICAL SOCIETY & MUSEUM,WASHINGTON COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,AL,3,False,2013,1222142.0
WASHINGTON COUNTY MUSEUM ASSOCIATION,WASHINGTON COUNTY MUSEUM ASSOCIATION,GENERAL MUSEUM,AL,3,True,2013,32401.0
WHITE HOUSE ASSOCIATION,WHITE HOUSE ASSOCIATION,HISTORY MUSEUM,AL,3,True,2013,84992.0
WILCOX HISTORICAL SOCIETY,WILCOX HISTORICAL SOCIETY,HISTORIC PRESERVATION,AL,3,False,2013,0.0
WIREGRASS MUSEUM OF ART,THE WIREGRASS MUSEUM OF ART INC,ART MUSEUM,AL,3,True,2013,616447.0
AMERICAN MUSIC MUSEUM,AMERICAN MUSIC MUSEUM INC,GENERAL MUSEUM,AR,3,True,2013,0.0
ARKANSAS AIR MUSEUM,ARKANSAS AIR AND MILITARY MUSEUM,HISTORY MUSEUM,AR,3,True,2013,97058.0
ARKANSAS AVIATION HISTORICAL SOCIETY,ARKANSAS AVIATION HISTORICAL SOCIETY,HISTORIC PRESERVATION,AR,3,False,2013,-6000.0
ARKANSAS FALLEN FIREFIGHTERS MEMORIAL,ARKANSAS FALLEN FIREFIGHTERS MEMORIAL,HISTORIC PRESERVATION,AR,3,False,2013,90780.0
ARKANSAS GOVERNORS MANSION,ARKANSAS GOVERNORS MANSION ASSOCIATION,HISTORIC PRESERVATION,AR,3,False,2013,135707.0
ARKANSAS INLAND MARITIME MUSEUM ASSOCIATION,ARKANSAS INLAND MARITIME MUSEUM ASSOCIATION,GENERAL MUSEUM,AR,3,True,2013,276867.0
ARKANSAS MUSEUM OF NATURAL RESOURCES,ARKANSAS MUSEUM OF NATURAL RESOURCES FOUNDATION INC,GENERAL MUSEUM,AR,3,True,2013,0.0
ARKANSAS NATURAL RESOURCES MUSEUM,ARKANSAS MUSEUM OF NATURAL RESOURCES FOUNDATION INC,GENERAL MUSEUM,AR,3,True,2013,0.0
ARKANSAS SPORTS HALL OF FAME,ARKANSAS SPORTS HALL OF FAME INC,GENERAL MUSEUM,AR,3,True,2013,413565.0
ARKANSAS TERRITORIAL RESTORATION,HISTORIC ARKANSAS MUSEUM FOUNDATION INC,HISTORIC PRESERVATION,AR,3,False,2013,428612.0
ARTS AND SCIENCE CENTER FOR SOUTHEAST ARKANSAS,ARTS & SCIENCE CENTER FOR SOUTHEAST ARKANSAS ENDOWMENT FUND,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,AR,3,True,2013,107552.0
AVIATION CADET MUSEUM,AVIATION CADET MUSEUM INC,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,AR,3,True,2013,96920.0
BATES SCHOOLHOUSE COMMUNITY CENTER,BATES SCHOOLHOUSE COMMUNITY CENTER,HISTORY MUSEUM,AR,3,True,2013,0.0
BAUXITE HISTORICAL ASSN MUSEUM,BAUXITE HISTORICAL ASSOCIATION & MUSEUM,HISTORIC PRESERVATION,AR,3,False,2013,57995.0
BENTON COUNTY HISTORICAL SOCIETY,BENTON COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,AR,3,False,2013,43298.0
BOONE COUNTY HERITAGE MUSEUM,BOONE COUNTY HISTORICAL & RAILROAD SOCIETY INC,GENERAL MUSEUM,AR,3,True,2013,82932.0
BOONE COUNTY HISTORICAL & RAILROAD SOCIETY INC 211 WEST RUSH,BOONE COUNTY HISTORICAL & RAILROAD SOCIETY INC,HISTORY MUSEUM,AR,3,True,2013,82932.0
BOONEVILLE HISTORICAL PRESERVATION SOCIETY,BOONEVILLE HISTORICAL PRESERVATION SOCIETY,HISTORIC PRESERVATION,AR,3,False,2013,0.0
CANE HILL RESTORATION ASSOCIATION,CANE HILL RESTORATION ASSOCIATION,HISTORIC PRESERVATION,AR,3,False,2013,0.0
CARROLL COUNTY HISTORICAL SOCIETY,CARROLL COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,AR,3,False,2013,0.0
CENTRAL ARKANSAS ANTIQUE MACHINERY AND HISTORICAL SOCIETY,CENTRAL ARKANSAS ANTIQUE MACHINERY AND HISTORICAL SOCIETY I,HISTORIC PRESERVATION,AR,3,False,2013,0.0
CHILDREN'S MUSEUM OF NORTHWEST ARKANSAS,CHILDREN'S MUSEUM OF NORTHWEST ARKANSAS,CHILDREN'S MUSEUM,AR,3,True,2013,14573938.0
CLEVELAND COUNTY HISTORICAL SOCIETY,CLEVELAND COUNTY HISTORICAL SOCIETY INCORPORATED,HISTORIC PRESERVATION,AR,3,False,2013,0.0
CLOVER BEND HISTORICAL AND PRESERVATION DISTRICT,CLOVER BEND HISTORICAL AND PRESERVATION DISTRICT,HISTORIC PRESERVATION,AR,3,False,2013,12794.0
CONWAY COUNTY GENEALOGICAL ASSOCIATION,CONWAY COUNTY GENEALOGICAL ASSOCIATION,HISTORIC PRESERVATION,AR,3,False,2013,0.0
COTTON BELT RAIL HISTORICAL SOCIETY,COTTON BELT RAIL HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,AR,3,False,2013,54346.0
CRAWFORD COUNTY HISTORICAL SOCIETY,CRAWFORD COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,AR,3,False,2013,0.0
CROSS COUNTY HISTORICAL SOCIETY,CROSS COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,AR,3,False,2013,69132.0
CROSSETT CULTURAL AND HISTORICAL SOCIETY,CROSSETT CULTURAL AND HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,AR,3,False,2013,0.0
DAISY AIRGUN MUSEUM,DAISY AIRGUN MUSEUM,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,AR,3,True,2013,196440.0
DALLAS COUNTY MUSEUM,DALLAS COUNTY MUSEUM INC,HISTORY MUSEUM,AR,3,True,2013,64758.0
DESHA COUNTY HISTORICAL SOCIETY,DESHA COUNTY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,AR,3,False,2013,0.0
EDDIE MAE HERRON CENTER,EDDIE MAE HERRON CENTER,HISTORY MUSEUM,AR,3,True,2013,0.0
EMOBA MUSEUM OF BLACK ARKANSANS,ERNIES MUSEUM OF BLACK ARKANSANS HALL OF FAME AND MUSIC THE,GENERAL MUSEUM,AR,3,True,2013,86814.0
ERNIE'S MUSEUM ON BLACK ARKANSANS HALL OF FAME AND MUSIC THEATER,ERNIES MUSEUM OF BLACK ARKANSANS HALL OF FAME AND MUSIC THE,GENERAL MUSEUM,AR,3,True,2013,86814.0
EUREKA SPRINGS HISTORICAL MUSEUM,EUREKA SPRINGS HISTORICAL MUSEUM INC,HISTORIC PRESERVATION,AR,3,False,2013,53647.0
FIVE RIVERS HISTORIC PRESERVATION,FIVE RIVERS HISTORIC PRESERVATION INC,HISTORIC PRESERVATION,AR,3,False,2013,29972.0
FOURCHE VALLEY CULTURAL PRESERVATION AND RESTORATION,FOURCHE VALLEY CULTURAL PRESERVATION AND RESTORATION,HISTORIC PRESERVATION,AR,3,False,2013,0.0
GLADE COMMUNITY HISTORICAL SOCIETY,GLADE COMMUNITY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,AR,3,False,2013,6721.0
GOOD EARTH ASSOCIATION,GOOD EARTH ASSOCIATION INC,HISTORIC PRESERVATION,AR,3,False,2013,0.0
GRAND PRAIRIE HISTORICAL SOCIETY,GRAND PRAIRIE HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,AR,3,False,2013,0.0
GRAPEVINE HISTORICAL SOCIETY,ASPIRNAUT,HISTORIC PRESERVATION,AR,3,False,2013,69988.0
GREENE COUNTY COURTHOUSE PRESERVATION SOCIETY,GREENE COUNTY COURTHOUSE PRESERVATION SOCIETY INC,HISTORIC PRESERVATION,AR,3,False,2013,0.0
GREENE COUNTY MUSEUM,GREENE COUNTY MUSEUM INC,GENERAL MUSEUM,AR,3,True,2013,0.0
HERITAGE HOUSE MUSEUM OF MONTGOMERY COUNTY,HERITAGE HOUSE MUSEUM OF MONTGOMERY COUNTY INC,HISTORY MUSEUM,AR,3,True,2013,47537.0
HISTORIC ARKANSAS MUSEUM,HISTORIC ARKANSAS MUSEUM FOUNDATION INC,HISTORIC PRESERVATION,AR,3,False,2013,428612.0
HISTORIC PRESERVATION ALLIANCE OF ARKANSAS,HISTORIC PRESERVATION ALLIANCE OF ARKANSAS INC,HISTORIC PRESERVATION,AR,3,False,2013,198127.0
HOT SPRING COUNTY ARKANSAS HISTORICAL SOCIETY,HOT SPRING COUNTY ARKANSAS HISTORICAL SOCIETY,HISTORIC PRESERVATION,AR,3,False,2013,0.0
JACKSON COUNTY HISTORICAL SOCIETY,JACKSON COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,AR,3,False,2013,198244.0
JACKSONVILLE MUSEUM OF MILITARY HISTORY,LITTLE ROCK AIR FORCE BASE HISTORICAL FOUNDATION INC,GENERAL MUSEUM,AR,3,True,2013,124987.0
JOHNSON COUNTY HISTORICAL SOCIETY,JOHNSON COUNTY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,AR,3,False,2013,164790.0
KRESGE GALLERY,LYON COLLEGE,ART MUSEUM,AR,3,True,2013,20791522.0
LOGAN COUNTY MUSEUM,LOGAN COUNTY MUSEUM ASSOCIATION INC,GENERAL MUSEUM,AR,3,True,2013,0.0
LONOKE COUNTY HISTORICAL SOCIETY,THE LONOKE COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,AR,3,False,2013,0.0
MADISON COUNTY GENEALOGICAL AND HISTORICAL SOCIETY,MADISON COUNTY GENEALOGICAL AND HISTORICAL SOCIETY,HISTORIC PRESERVATION,AR,3,False,2013,0.0
MARIANNA LEE COUNTY MUSEUM,MARIANNA LEE COUNTY MUSEUM ASSOCIATION,GENERAL MUSEUM,AR,3,True,2013,0.0
MILLER COUNTY HISTORICAL SOCIETY,MILLER COUNTY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,AR,3,False,2013,0.0
MOSAIC TEMPLARS CULTURAL CENTER,FRIENDS OF MOSAIC TEMPLARS CULTURAL CENTER INC,HISTORY MUSEUM,AR,3,True,2013,6273.0
MUSEUM OF AUTOMOBILES,MUSEUM OF AUTOMOBILES INC,GENERAL MUSEUM,AR,3,True,2013,322923.0
MUSEUM OF CHICOT COUNTY ARKANSAS,MUSEUM OF CHICOT COUNTY ARKANSAS,GENERAL MUSEUM,AR,3,True,2013,0.0
MUSEUM OF CONTEMPORARY ART OF HOT SPRINGS,MUSEUM OF CONTEMPORARY ART OF HOT SPRINGS INC,ART MUSEUM,AR,3,True,2013,-106157.0
MUSEUM OF DISCOVERY,MUSEUM OF DISCOVERY,GENERAL MUSEUM,AR,3,True,2013,6325448.0
MUSEUM OF THE ARKANSAS GRAND PRAIRIE,MUSEUM OF THE ARKANSAS GRAND PRAIRIE INC,HISTORY MUSEUM,AR,3,True,2013,146632.0
MUSEUM OF THE HARDWOOD TREE,MUSEUM OF THE HARDWOOD TREE,GENERAL MUSEUM,AR,3,True,2013,6245.0
MUSEUM OF VETERANS AND MILITARY HISTORY,MUSEUM OF VETERANS AND MILITARY HISTORY,GENERAL MUSEUM,AR,3,True,2013,14157.0
MUSIC FORT SMITH,MUSIC FORT SMITH,HISTORIC PRESERVATION,AR,3,False,2013,0.0
NEVADA COUNTY DEPOT AND MUSEUM,NEVADA COUNTY DEPOT AND MUSEUM,GENERAL MUSEUM,AR,3,True,2013,0.0
NEWTON COUNTY HISTORICAL SOCIETY,NEWTON COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,AR,3,False,2013,0.0
OLD INDEPENDENCE REGIONAL MUSEUM,OLD INDEPENDENCE REGIONAL MUSEUM INC,HISTORY MUSEUM,AR,3,True,2013,151851.0
OLD PATHS HISTORICAL LIBRARY,OLD PATHS HISTORICAL LIBRARY INC,HISTORIC PRESERVATION,AR,3,False,2013,0.0
OLD STATE HOUSE MUSEUM,OLD STATE HOUSE MUSEUM ASSOCIATES,GENERAL MUSEUM,AR,3,True,2013,26961.0
PARK CENTRAL LITTLE ROCK,PARK CENTRAL LITTLE ROCK,HISTORIC PRESERVATION,AR,3,False,2013,0.0
PINE BLUFF JEFFERSON COUNTY HISTORICAL MUSEUM,PINE BLUFF JEFFERSON COUNTY HISTORICAL MUSEUM,HISTORIC PRESERVATION,AR,3,False,2013,72206.0
PULASKI COUNTY HISTORICAL SOCIETY,PULASKI COUNTY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,AR,3,False,2013,0.0
REEDS BRIDGE BATTLEFIELD PRESERVATION SOCIETY,REEDS BRIDGE BATTLEFIELD PRESERVATION SOCIETY INC,HISTORIC PRESERVATION,AR,3,False,2013,27079.0
RIVER VALLEY MUSEUM OF VAN BUREN,RIVER VALLEY MUSEUM OF VAN BUREN,HISTORY MUSEUM,AR,3,True,2013,0.0
ROGERS HISTORICAL MUSEUM,FRIENDS OF THE ROGERS HISTORICAL MUSEUM,HISTORIC PRESERVATION,AR,3,False,2013,0.0
SEARCY COUNTY HISTORICAL SOCIETY,SEARCY COUNTY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,AR,3,False,2013,0.0
SEVIER COUNTY HISTORICAL SOCIETY,SEVIER COUNTY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,AR,3,False,2013,0.0
SONNY BOY BLUES SOCIETY,SONNY BOY BLUES SOCIETY INC,HISTORIC PRESERVATION,AR,3,False,2013,824920.0
SOUTH EAST PIKE COUNTY ALLIANCE,SOUTH EAST PIKE COUNTY ALLIANCE,HISTORIC PRESERVATION,AR,3,False,2013,0.0
SOUTH SEBASTIAN COUNTY HISTORICAL SOCIETY,SOUTH SEBASTIAN COUNTY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,AR,3,False,2013,0.0
STEVENS ART GALLERY,HARDING UNIVERSITY,ART MUSEUM,AR,3,True,2013,149716437.0
STONE COUNTY HISTORICAL SOCIETY,STONE COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,AR,3,False,2013,0.0
TEX-ARK ANTIQUE AUTO MUSEUM,TEX-ARK ANTIQUE AUTO MUSEUM,GENERAL MUSEUM,AR,3,True,2013,0.0
TRAILS TO TUCKERMAN HISTORICAL SOCIETY,TRAILS TO TUCKERMAN HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,AR,3,False,2013,0.0
U.S. MARSHALS MUSEUM,US MARSHALS MUSEUM INC,HISTORIC PRESERVATION,AR,3,False,2013,59562.0
UNION COUNTY SPORTS HALL OF FAME,UNION COUNTY SPORTS HALL OF FAME INC,GENERAL MUSEUM,AR,3,True,2013,0.0
WALNUT RIDGE ARMY FLYING SCHOOL MUSEUM,WALNUT RIDGE ARMY FLYING SCHOOL MUSEUM INC,GENERAL MUSEUM,AR,3,True,2013,0.0
WASHINGTON COUNTY HISTORICAL SOCIETY,THE WASHINGTON COUNTY HISTORIC PRESERVATION ASSOCIATION INC,HISTORIC PRESERVATION,AR,3,False,2013,0.0
WASHINGTON COUNTY HISTORICAL SOCIETY,WASHINGTON COUNTY HISTORICAL SOCIETY-INC,HISTORIC PRESERVATION,AR,3,False,2013,89906.0
WESTERN ARKANSAS NATURE CENTER PARTNERS,WESTERN ARKANSAS NATURE CENTER PARTNERS INC,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",AR,3,False,2013,0.0
WHITE COUNTY HISTORICAL SOCIETY,WHITE COUNTY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,AR,3,False,2013,0.0
YELL COUNTY HISTORICAL & GENEALOGICAL SOCIETY,YELL COUNTY HISTORICAL & GENEALOGICAL SOCIETY,HISTORIC PRESERVATION,AR,3,False,2013,0.0
AFRICAN AMERICAN MULTICULTURAL MUSEUM,AFRICAN AMERICAN MULTICULTURAL MUSEUM,HISTORY MUSEUM,AZ,6,True,2013,0.0
AJO HISTORICAL SOCIETY,AJO HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,AZ,6,False,2013,3885.0
AMERICAN HEROES MUSEUM AT DESERT LAWN CEMETERY,AMERICAN HEROES MUSEUM AT DESERT LAWN CEMETERY INC,GENERAL MUSEUM,AZ,6,True,2013,6500.0
APACHE COUNTY HISTORICAL SOCIETY,APACHE COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,AZ,6,False,2013,0.0
ARIZONA DIAMONDBACKS FOUNDATION,ARIZONA DIAMONDBACKS FOUNDATION INC,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,AZ,6,True,2013,4110958.0
ARIZONA DOLL AND TOY MUSEUM,ARIZONA DOLL AND TOY MUSEUM,GENERAL MUSEUM,AZ,6,True,2013,0.0
ARIZONA HISTORICAL SOCIETY,NORTHERN ARIZONA PIONEERS HISTORICAL SOCIETY,HISTORIC PRESERVATION,AZ,6,False,2013,142858.0
ARIZONA HISTORICAL SOCIETY RIO COLORADO DIVISION,YUMA COUNTY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,AZ,6,False,2013,88912.0
ARIZONA RAILWAY MUSEUM,ARIZONA RAILWAY MUSEUM,GENERAL MUSEUM,AZ,6,True,2013,77773.0
ARIZONA SCIENCE CENTER,ARIZONA SCIENCE CENTER,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,AZ,6,True,2013,9054937.0
ARIZONA SONORA DESERT MUSEUM,ARIZONA SONORA DESERT MUSEUM,NATURAL HISTORY MUSEUM,AZ,6,True,2013,8412523.0
ARIZONA STATE RAILROAD MUSEUM,ARIZONA STATE RAILROAD MUSEUM FOUNDATION,GENERAL MUSEUM,AZ,6,True,2013,120966.0
ARIZONA ZOOLOGICAL SOCIETY,ARIZONA ZOOLOGICAL SOCIETY,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",AZ,6,False,2013,24479643.0
ARIZONA-SONORA DESERT MUSEUM,ARIZONA-SONORA DESERT MUSEUM,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",AZ,6,False,2013,8412523.0
ART CAR WORLD,ART CAR WORLD,GENERAL MUSEUM,AZ,6,True,2013,0.0
B-26 MARAUDER HISTORICAL SOCIETY,B-26 MARAUDER HISTORICAL SOCIETY,HISTORIC PRESERVATION,AZ,6,False,2013,91717.0
BISBEE COUNCIL ON THE ARTS & HUMANITIES,BISBEE COUNCIL ON THE ARTS & HUMANITIES,HISTORY MUSEUM,AZ,6,True,2013,390866.0
BISBEE MINING & HISTORICAL MUSEUM,BISBEE COUNCIL ON THE ARTS & HUMANITIES,HISTORIC PRESERVATION,AZ,6,False,2013,390866.0
BUCKEYE MUSEUM,BUCKEYE VALLEY HISTORICAL & ARCHAEOLOGICAL MUSEUM,HISTORY MUSEUM,AZ,6,True,2013,0.0
CASA GRANDE VALLEY HISTORICAL SOCIETY,CASA GRANDE VALLEY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,AZ,6,False,2013,104642.0
CASTANEDA MUSEUM OF ETHNIC COSTUME,CASTANEDA MUSEUM OF ETHNIC COSTUME INC,ART MUSEUM,AZ,6,True,2013,42025.0
CATTLE TRACK ARTS AND PRESERVATION,CATTLE TRACK ARTS AND PRESERVATION,HISTORIC PRESERVATION,AZ,6,False,2013,0.0
CENTER FOR DESERT ARCHAEOLOGY,ARCHAEOLOGY SOUTHWEST,HISTORIC PRESERVATION,AZ,6,False,2013,865218.0
CHALLENGER LEARNING CENTER OF ARIZONA,CHALLENGER SPACE CENTER,GENERAL MUSEUM,AZ,6,True,2013,992542.0
CHANDLER HISTORICAL MUSEUM,CHANDLER HISTORICAL SOCIETY CHANDLER HISTORICAL MUSEUM,HISTORIC PRESERVATION,AZ,6,False,2013,64734.0
CHANDLER MUSEUM,CHANDLER HISTORICAL SOCIETY CHANDLER HISTORICAL MUSEUM,HISTORIC PRESERVATION,AZ,6,False,2013,64734.0
CHILDREN'S MUSEUM OF PHOENIX,CHILDRENS MUSEUM OF PHOENIX,CHILDREN'S MUSEUM,AZ,6,True,2013,3681237.0
CHINESE CULTURAL CENTER,TUCSON CHINESE ASSOCIATION INC,GENERAL MUSEUM,AZ,6,True,2013,235534.0
CHINO VALLEY HISTORICAL SOCIETY,CHINO VALLEY HISTORICAL SOCIETY,HISTORIC PRESERVATION,AZ,6,False,2013,0.0
CLARKDALE HISTORICAL SOCIETY AND MUSEUM,THE CLARKDALE HISTORICAL SOCIETY AND MUSEUM,HISTORIC PRESERVATION,AZ,6,False,2013,0.0
COCHISE COUNTY HISTORICAL SOCIETY,COCHISE COUNTY HISTORICAL & ARCHAEOLOGICAL SOCIETY,HISTORIC PRESERVATION,AZ,6,False,2013,0.0
COLOSSAL CAVE MOUNTAIN PARK,PIMA COUNTY PARKLANDS FOUNDATION,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",AZ,6,False,2013,33121.0
COMMEMORATIVE AIR FORCE,COMMEMORATIVE AIR FORCE,GENERAL MUSEUM,AZ,6,True,2013,915887.0
CROWN KING HISTORICAL SOCIETY,CROWN KING HISTORICAL SOCIETY,HISTORIC PRESERVATION,AZ,6,False,2013,0.0
DESERT BOTANICAL GARDEN,DESERT BOTANICAL GARDEN,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",AZ,6,False,2013,14206450.0
DESERT CABALLEROS WESTERN MUSEUM,MARICOPA COUNTY HISTORICAL SOCIETY,GENERAL MUSEUM,AZ,6,True,2013,4583592.0
FORT HUACHUCA MUSEUM,MILITARY INTELLIGENCE CORP ASSOCIATION,GENERAL MUSEUM,AZ,6,True,2013,107758.0
FOUR RIVERS HERITAGE CENTER AVONDALE ARIZONA,FOUR RIVERS HERITAGE CENTER,HISTORY MUSEUM,AZ,6,True,2013,0.0
FRANK LLOYD WRIGHT FOUNDATION,FRANK LLOYD WRIGHT FOUNDATION,HISTORIC PRESERVATION,AZ,6,False,2013,7564547.0
FRED LAWRENCE WHIPPLE OBSERVATORY,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,AZ,1,True,2013,116806989140.0
GADSDEN-PACIFIC DIVISION TOY TRAIN MUSEUM,GADSDEN-PACIFIC DIVISION TOY TRAIN OPERATING MUSEUM LTD,GENERAL MUSEUM,AZ,6,True,2013,44386.0
GRAND CANYON HISTORICAL SOCIETY,GRAND CANYON HISTORICAL SOCIETY,HISTORIC PRESERVATION,AZ,6,False,2013,0.0
